atom   6    2.7042738   -0.8545152   -0.0397895
atom   6    1.8277238    0.3278448    0.2568105
atom   8    2.2234938    1.3097948    0.8714105
atom   6    0.4339838    0.2519848   -0.2371495
atom   6   -0.6445262    0.9606248    0.1407105
atom   6   -0.7846162    2.0380548    1.1678905
atom   9   -2.0862762    2.3114448    1.3886605
atom   9   -0.2017462    3.1875648    0.7863505
atom   9   -0.2538862    1.6942348    2.3541505
atom   6   -1.8357162    0.3289448   -0.6193395
atom   6   -2.0573362   -1.0720852   -0.0023995
atom   6   -0.9938962   -1.7834952   -0.3840595
atom   6   -0.1413762   -0.8041452   -1.2224195
atom   8   -1.1719962   -0.0185852   -1.8423995
atom   1    2.2025138   -1.7889052    0.2618005
atom   1    3.6670838   -0.7529752    0.4767905
atom   1    2.8722838   -0.9207652   -1.1279895
atom   1   -2.7126162    0.9636148   -0.7780695
atom   1   -2.8918362   -1.3423652    0.6429405
atom   1   -0.7104162   -2.8069852   -0.1427795
atom   1    0.5548838   -1.2292852   -1.9511195
bond   1   2
bond   2   3
bond   2   4
bond   4   5
bond   5   6
bond   6   7
bond   6   8
bond   6   9
bond   5  10
bond  10  11
bond  11  12
bond   4  13
bond  12  13
bond  10  14
bond  13  14
bond   1  15
bond   1  16
bond   1  17
bond  10  18
bond  11  19
bond  12  20
bond  13  21
