atom   6    3.6995452   -0.7248252    0.9797922
atom   7    2.3405252   -0.7450052    0.4812622
atom   6    1.6979752    0.3941248    0.1266622
atom   8    2.2738352    1.4954848    0.2066022
atom   6    0.3092352    0.2307548   -0.3471778
atom   6   -0.6503048    1.1912148   -0.4140178
atom   6   -0.6175148    2.6379448   -0.0667678
atom   6   -1.9500348    0.4872948   -0.7699078
atom   6   -2.3580948   -0.3114152    0.5126622
atom   6   -1.2738448   -1.4245752    0.5890522
atom   6   -0.3737648   -1.1051152   -0.6457778
atom   6   -1.4336248   -0.6523152   -1.6680078
atom   1    3.7813352   -0.1417452    1.9119522
atom   1    4.3882752   -0.2765152    0.2458322
atom   1    4.0211052   -1.7542652    1.1803622
atom   1    1.8509052   -1.6305352    0.4317422
atom   1   -1.3811848    2.8537648    0.7011722
atom   1   -0.8890948    3.2469048   -0.9470878
atom   1    0.3640952    2.9602148    0.2972522
atom   1   -2.7392648    1.1400348   -1.1656778
atom   1   -2.3782448    0.3342048    1.4026922
atom   1   -3.3646848   -0.7370852    0.3849122
atom   1   -0.6969248   -1.4023752    1.5245922
atom   1   -1.7192148   -2.4261552    0.4908222
atom   1    0.2874852   -1.9255052   -0.9534278
atom   1   -0.9953648   -0.2931252   -2.6109978
atom   1   -2.1931548   -1.4213852   -1.8785178
bond   1   2
bond   2   3
bond   3   4
bond   3   5
bond   5   6
bond   6   7
bond   6   8
bond   8   9
bond   9  10
bond   5  11
bond  10  11
bond   8  12
bond  11  12
bond   1  13
bond   1  14
bond   1  15
bond   2  16
bond   7  17
bond   7  18
bond   7  19
bond   8  20
bond   9  21
bond   9  22
bond  10  23
bond  10  24
bond  11  25
bond  12  26
bond  12  27
