atom   7    3.6408036   -0.0554343    0.0656157
atom   6    2.4898936   -0.1100043   -0.1137043
atom   6    1.0962836   -0.1367743   -0.3298643
atom   6    0.2884036   -1.1807443   -0.5859043
atom   6   -1.1283364   -0.5716943   -0.6339543
atom   6   -1.4820464   -0.1531343    0.8112457
atom   6   -0.6904964    0.8914957    1.0695557
atom   6    0.1348636    1.0916957   -0.2188443
atom   8   -0.8257964    0.7126757   -1.2121343
atom   1    0.5391836   -2.2359043   -0.6826943
atom   1   -1.8831064   -1.1205443   -1.2060343
atom   1   -2.1864164   -0.6750843    1.4576157
atom   1   -0.5692964    1.4681157    1.9856157
atom   1    0.5760636    2.0753357   -0.4065143
bond   1   2
bond   2   3
bond   3   4
bond   4   5
bond   5   6
bond   6   7
bond   3   8
bond   7   8
bond   5   9
bond   8   9
bond   4  10
bond   5  11
bond   6  12
bond   7  13
bond   8  14
