atom   6    0.7101856    1.3301606    3.8188481
atom   8    0.6598156    1.1865506    2.3857781
atom   6    1.1527356    0.0674106    1.8803881
atom   8    1.7002356   -0.8116694    2.5070781
atom   6    0.9825056    0.0139006    0.3823181
atom   8   -0.1930444   -0.2525794   -0.0767319
atom   7   -1.2100444   -0.5278394    0.7880481
atom   6   -2.3846444   -0.6630794    0.0853681
atom   6   -3.5166144   -1.0362394    0.8537981
atom   6   -4.7589044   -1.2081394    0.2515681
atom   6   -4.9181044   -1.0153494   -1.1278719
atom   6   -3.8063744   -0.6403894   -1.8932019
atom   6   -2.5547544   -0.4587094   -1.3074919
atom   6    2.0717056    0.1821106   -0.5387919
atom   6    3.3535056    0.5370806   -0.0562719
atom   6    4.4093756    0.7184706   -0.9452219
atom   6    4.2104956    0.5526106   -2.3203819
atom   6    2.9433056    0.1998106   -2.8072919
atom   6    1.8809656    0.0124606   -1.9318619
atom   1    1.7515056    1.2929106    4.1675781
atom   1    0.1286156    0.5281906    4.2949781
atom   1    0.2663256    2.3075506    4.0367081
atom   1   -3.3891244   -1.1891294    1.9277481
atom   1   -5.6157344   -1.4977194    0.8654481
atom   1   -5.8944144   -1.1506894   -1.5979819
atom   1   -3.9166444   -0.4792394   -2.9689619
atom   1   -1.7063844   -0.1527394   -1.9196419
atom   1    3.5205556    0.6705406    1.0142181
atom   1    5.3948956    0.9923906   -0.5630719
atom   1    5.0416856    0.6953606   -3.0142819
atom   1    2.7883956    0.0663606   -3.8800819
atom   1    0.8979756   -0.2703594   -2.3107319
bond   1   2
bond   2   3
bond   3   4
bond   3   5
bond   5   6
bond   6   7
bond   7   8
bond   8   9
bond   9  10
bond  10  11
bond  11  12
bond   8  13
bond  12  13
bond   5  14
bond  14  15
bond  15  16
bond  16  17
bond  17  18
bond  14  19
bond  18  19
bond   1  20
bond   1  21
bond   1  22
bond   9  23
bond  10  24
bond  11  25
bond  12  26
bond  13  27
bond  15  28
bond  16  29
bond  17  30
bond  18  31
bond  19  32
