atom   9   -2.2370563   -0.4011025    1.4824087
atom   6   -2.1777363    0.1499975    0.2479487
atom   9   -2.9667562   -0.6090225   -0.5416713
atom   9   -2.7409963    1.3639875    0.3256987
atom   6   -0.7831463    0.1863475   -0.2453513
atom   6    0.0673537    1.1988075   -0.4514813
atom  17   -0.1231063    2.8916475   -0.2966713
atom   6    1.4356437    0.5350375   -0.7596112
atom   6    1.9162337   -0.0989625    0.5654288
atom   6    1.0766938   -1.1158825    0.7778787
atom   6    0.0984037   -1.0801025   -0.4178913
atom   8    0.9746938   -0.6256125   -1.4634713
atom   1    2.1449437    1.1354675   -1.3377713
atom   1    2.7314037    0.2810975    1.1794087
atom   1    1.0119837   -1.8085925    1.6158487
atom   1   -0.4285563   -2.0031125   -0.6807013
bond   1   2
bond   2   3
bond   2   4
bond   2   5
bond   5   6
bond   6   7
bond   6   8
bond   8   9
bond   9  10
bond   5  11
bond  10  11
bond   8  12
bond  11  12
bond   8  13
bond   9  14
bond  10  15
bond  11  16
