atom   6    3.8789646   -0.3509542   -0.6949942
atom   7    2.5498546    0.1703458   -0.4587042
atom   6    1.5586446   -0.5382442    0.1281258
atom   8    1.7169246   -1.6910242    0.5651658
atom   6    0.2421946    0.1280558    0.2334458
atom   6   -0.3013054    1.0721858   -0.5648142
atom   6   -1.7610954    1.2025258   -0.1833342
atom   6   -2.4436254   -0.1148042   -0.6920342
atom   6   -1.8245954   -1.2059042    0.2274258
atom   6   -0.8647354   -0.3827442    1.1450558
atom   6   -1.6846354    0.9101258    1.3315858
atom   1    3.9444046   -1.3564842   -0.2630342
atom   1    4.6441946    0.2867558   -0.2249642
atom   1    4.0996246   -0.4155142   -1.7731142
atom   1    2.3433146    1.1163158   -0.7612642
atom   1    0.1629446    1.5499558   -1.4306442
atom   1   -2.2645454    2.1236258   -0.5030842
atom   1   -2.2486754   -0.2876142   -1.7601242
atom   1   -3.5333454   -0.0449542   -0.5561242
atom   1   -1.2775954   -1.9825842   -0.3255542
atom   1   -2.5965954   -1.7023742    0.8343258
atom   1   -0.5273654   -0.9123642    2.0439658
atom   1   -1.1424354    1.6866358    1.8916958
atom   1   -2.6705154    0.7390358    1.7909958
bond   1   2
bond   2   3
bond   3   4
bond   3   5
bond   5   6
bond   6   7
bond   7   8
bond   8   9
bond   5  10
bond   9  10
bond   7  11
bond  10  11
bond   1  12
bond   1  13
bond   1  14
bond   2  15
bond   6  16
bond   7  17
bond   8  18
bond   8  19
bond   9  20
bond   9  21
bond  10  22
bond  11  23
bond  11  24
