atom   6   -1.1821135   -0.2190181    1.4811238
atom   7   -0.1152735   -0.7972881    1.2914538
atom   6    1.0750665   -1.2576281    1.1529338
atom   6    2.1731765   -0.4534781    0.6242938
atom   6    3.4598465   -1.0217781    0.5311238
atom   6    4.5305465   -0.2767681    0.0364338
atom   6    4.3400065    1.0481619   -0.3724962
atom   6    3.0649765    1.6214419   -0.2835262
atom   6    1.9897365    0.8813519    0.2061438
atom   6   -2.2863235   -0.1346981    0.5181138
atom   6   -3.4838335    0.4896619    0.9089838
atom   6   -4.5491535    0.5966419    0.0130038
atom   6   -4.4233335    0.0864619   -1.2829262
atom   6   -3.2326735   -0.5343981   -1.6847562
atom   6   -2.1703635   -0.6476581   -0.7908962
atom   1    1.2686465   -2.2910281    1.4614438
atom   1    3.6112865   -2.0551481    0.8534338
atom   1    5.5216665   -0.7323381   -0.0296262
atom   1    5.1788465    1.6305619   -0.7604262
atom   1    2.9077165    2.6546419   -0.6030162
atom   1    0.9967265    1.3332219    0.2643638
atom   1   -3.5644435    0.8877019    1.9227738
atom   1   -5.4776635    1.0809119    0.3234238
atom   1   -5.2553735    0.1727419   -1.9858962
atom   1   -3.1381335   -0.9304281   -2.6985862
atom   1   -1.2395635   -1.1318481   -1.0968962
bond   1   2
bond   2   3
bond   3   4
bond   4   5
bond   5   6
bond   6   7
bond   7   8
bond   4   9
bond   8   9
bond   1  10
bond  10  11
bond  11  12
bond  12  13
bond  13  14
bond  10  15
bond  14  15
bond   3  16
bond   5  17
bond   6  18
bond   7  19
bond   8  20
bond   9  21
bond  11  22
bond  12  23
bond  13  24
bond  14  25
bond  15  26
