atom   6   -1.1858784    3.9642816   -1.4753814
atom   7   -0.7752684    2.6253416   -1.1163114
atom   6   -1.6810784    1.6111816   -1.0158414
atom   8   -2.8821184    1.8048716   -1.3054314
atom   6   -1.1738984    0.3173716   -0.5748214
atom   8    0.1137616    0.3956216   -0.1418514
atom   6    1.0598016   -0.5030384   -0.0733014
atom   6    0.8542216   -1.8344784   -0.6742714
atom   6    2.2823816   -0.0323684    0.5444886
atom   6    2.3670516    1.2859016    1.0610086
atom   6    3.5472216    1.7481516    1.6327186
atom   6    4.6672916    0.9107916    1.7256186
atom   6    4.5921416   -0.3984084    1.2376486
atom   6    3.4177916   -0.8692284    0.6543086
atom   6   -2.0192484   -0.8295984   -0.2921614
atom   6   -3.1348484   -1.1349684   -1.1102614
atom   6   -3.9855184   -2.1920584   -0.7963914
atom   6   -3.7564784   -2.9847484    0.3361686
atom   6   -2.6617884   -2.6963184    1.1565886
atom   6   -1.8045684   -1.6383484    0.8511486
atom   1   -1.9266984    4.3716816   -0.7669714
atom   1   -0.3047984    4.6184116   -1.4710014
atom   1   -1.6385584    3.9961216   -2.4804414
atom   1    0.1960516    2.4470716   -0.8923114
atom   1    0.2585516   -1.7188384   -1.5964114
atom   1    1.8102916   -2.3149684   -0.9090514
atom   1    0.2750016   -2.5122584   -0.0203514
atom   1    1.4948616    1.9382916    1.0114286
atom   1    3.5945716    2.7688016    2.0193086
atom   1    5.5898116    1.2754416    2.1827086
atom   1    5.4575416   -1.0607684    1.3118886
atom   1    3.3840216   -1.8932784    0.2820786
atom   1   -3.3212984   -0.5333484   -1.9985414
atom   1   -4.8341384   -2.4084184   -1.4505714
atom   1   -4.4229084   -3.8168584    0.5741486
atom   1   -2.4730484   -3.2960584    2.0505786
atom   1   -0.9802284   -1.4109784    1.5298386
bond   1   2
bond   2   3
bond   3   4
bond   3   5
bond   5   6
bond   6   7
bond   7   8
bond   7   9
bond   9  10
bond  10  11
bond  11  12
bond  12  13
bond   9  14
bond  13  14
bond   5  15
bond  15  16
bond  16  17
bond  17  18
bond  18  19
bond  15  20
bond  19  20
bond   1  21
bond   1  22
bond   1  23
bond   2  24
bond   8  25
bond   8  26
bond   8  27
bond  10  28
bond  11  29
bond  12  30
bond  13  31
bond  14  32
bond  16  33
bond  17  34
bond  18  35
bond  19  36
bond  20  37
