 382 -1.2229329 -1.2415495
 677 0.30249497 0.35367975
 74 -1.0884972 -0.97855777
 594 -0.97248524 -0.89725393
 115 1.3160884 1.4097286
 724 -1.026605 -1.4125504
 341 0.37331122 0.5800783
 631 1.6698817 1.5993693
 313 -0.42840925 -0.5049891
 254 -1.2151604 -1.2439723
 641 0.53307956 0.5458627
 292 0.23657253 0.3529573
 455 0.78439087 0.7070973
 103 -0.4278335 -0.5605617
 555 2.1506262 2.353268
 460 -0.51764923 -0.6151475
 88 -0.048995398 -0.21874934
 665 1.5247948 1.5208777
 283 -0.22430877 -0.2512209
 701 0.2529812 0.16282502
 582 0.6542732 0.59807336
 542 0.124590755 -0.0060422756
 680 -0.5464363 -0.5753843
 106 0.89838773 0.84253484
 271 -0.038919915 -0.07833616
 337 1.9450864 1.7492405
 243 -0.16673459 -0.2690307
 635 -0.61840403 -0.59212726
 350 0.50544393 0.698859
 607 0.7789213 0.08590867
 674 -1.0706493 -1.2574342
 357 -0.97104585 -0.56496125
 167 1.5173101 1.5265502
 331 -0.33139676 -0.39784288
 48 -0.018193211 -0.07327251
 625 1.6744877 1.944763
 664 -1.0467559 -1.2774134
