 2853 -0.732309 -0.6589599
 3321 -0.024283994 -0.041382752
 2057 -0.6870979 -0.79903865
 4844 1.6555258 1.3361013
 4429 -0.013715645 -0.18844932
 1102 -0.75499505 -0.6239925
 209 0.28105968 0.24880862
 3061 0.31326014 0.83271825
 4790 1.9476705 1.785039
 3065 -0.5615892 -0.4647599
 1659 -0.5458242 -0.52327335
 413 0.64435947 0.5832521
 1024 -0.6091282 -0.85224646
 3877 -0.6915708 -0.29913977
 4554 2.1722093 3.6175063
 4879 2.9380038 2.7802129
 4176 -0.8257834 -0.8211365
 4975 0.31989712 0.5492877
 210 0.48366722 0.38459966
 2866 2.154341 2.4463363
 3444 4.370098 2.498378
 2101 -1.0705945 -1.043031
 3256 -0.79674464 -0.88286626
 3103 -0.19408987 -0.34564224
 4197 -0.9057831 -0.7729328
 486 -1.06889 -0.8832152
 1256 0.38976425 0.55896693
 1231 -0.080838524 0.24595317
 3343 0.07444333 0.34516877
 914 -1.6663775 -1.0133767
 2899 1.1158564 1.2496659
 1588 -0.4034444 -0.43457395
 3122 -0.7880454 -0.73028505
 4473 -0.002270034 -0.047744192
 4059 0.052551072 0.005712807
 3138 -1.7345746 -1.0075471
 2149 -0.91291666 -0.7068515
 4582 1.4073918 1.1179831
 3850 0.30077437 0.3873998
 2956 -0.2668945 0.24685052
 1454 0.3385517 0.5978155
 494 0.6911672 -0.00600582
 4241 -1.361807 -1.5404947
 3924 0.17098746 -0.07257075
 2239 -0.9644621 -0.95724946
 5 -0.0056949924 -0.59370697
 4133 0.73061097 0.7436942
 4759 -1.5250682 -1.3014524
 3184 0.039625503 -0.31166488
 1682 0.421205 0.129185
 1748 -1.9035951 -1.9341996
 950 -0.031853605 -0.20519301
 1014 1.7722689 1.3195827
 5239 1.265088 1.2154036
 1474 -1.3552707 -0.7898889
 41 1.0335505 1.1314188
 74 -0.7478181 -0.55704963
 1004 -0.4288416 -0.12891608
 1516 -1.1499788 -0.6608778
 2445 0.29752767 0.3081697
 2739 -0.6958537 -0.5687648
 244 -0.9757921 -0.6426671
 2587 1.5481315 0.6256648
 4547 -1.0367637 -0.9782565
 745 -0.80022633 -0.7665886
 1612 -0.26839575 -0.5518167
 3056 3.4478993 1.2311693
 21 -1.7002969 -1.4632709
 2552 -0.35987747 0.10713346
 4700 -0.72827077 -0.81657606
 2301 0.6740353 0.83025783
 4832 1.7400736 1.5502077
 4129 0.18201286 0.44166324
 2370 0.69418705 0.59277487
 108 -0.31283715 -0.15861985
 719 -0.81877595 -0.61394507
 1903 0.34855822 1.2155802
 4529 -0.8933601 -0.75828886
 511 -1.4497141 -0.87711436
 1732 1.2929425 0.64356714
 4574 0.86398333 0.6631466
 2950 0.5238861 0.020652778
 2120 1.1371542 1.3566042
 3785 -0.9063731 -0.85714054
 151 -0.9775279 -0.8511553
 4279 -1.5965431 -1.4283112
 3646 -0.5499602 -0.5120792
 456 -0.67009133 -0.6172616
 465 -0.92664886 -0.9895159
 3538 -0.96523887 -0.55496585
 5141 1.028759 1.2089293
 2742 0.71090794 0.5877674
 3222 0.86248565 0.9139405
 2332 0.89161587 0.6556284
 190 -0.5313161 -0.39786655
 4870 0.014686308 -0.56306267
 4664 -0.9275377 -0.8606662
 2929 -0.19485256 -0.06083767
 4372 0.043197073 0.3546027
 1365 -0.6142535 -0.4775219
 2808 -0.5130893 -0.7825013
 217 -0.5692173 -0.58733845
 4251 0.99505883 0.89932084
 326 -0.86169386 -0.62351257
 3433 1.2527376 0.7701264
 2634 0.3118435 -0.5400736
 2446 -0.15745026 0.1589688
 1616 -0.051773354 -0.80213535
 3411 -0.25133187 -0.3450956
 379 -0.37587067 -0.24296269
 1660 -0.9340366 -0.12955986
 4769 -0.85903955 -0.5476042
 1251 -0.05262444 -0.46990138
 391 0.17489883 0.3812946
 4334 0.8630673 0.85483605
 3503 0.058711536 -0.11853357
 5104 0.82856286 1.042288
 3761 -0.016309014 -0.19914144
 2910 1.3207748 0.99831164
 3834 0.86419463 0.7328077
 4011 0.3855116 0.19410992
 3500 0.19906896 0.3732504
 462 -0.76823366 -0.825339
 2415 -1.3579072 -1.5709851
 1462 -1.0548632 -0.84342927
 3352 -0.4707799 -0.3201698
 538 -2.0819807 -2.5400238
 3075 1.2426703 1.2223502
 2344 -1.1431175 -0.8515773
 1993 -0.6630993 -0.21848385
 716 -0.8537668 -0.87589484
 3820 -0.63817924 -0.9021075
 3193 0.06442646 -0.01589048
 4634 0.2427361 -0.426588
 3899 0.9202096 0.64903903
 1249 -0.18394971 0.3544966
 873 0.071205914 0.15038164
 975 -1.0787481 -1.0199199
 817 -0.35985452 -0.3133158
 947 -0.6137083 -0.8243767
 789 0.88560253 0.91326404
 4025 2.423583 2.1770616
 3804 1.6278465 1.5142398
 2467 0.5246872 0.6151243
 4487 -1.5191296 -1.380228
 5036 -1.0815935 -1.0312872
 2546 -0.07252029 0.32256046
 5016 0.86667794 0.7596552
 2712 -0.0095242215 0.35265452
 985 -0.33257577 -0.36091396
 1821 -0.29643506 -0.49556515
 2499 0.1866884 0.3605392
 3491 -0.9184967 -0.50259703
 1733 0.14227492 -0.0880125
 3430 -0.087197445 0.05517903
 3828 -1.1116405 -1.3342988
 2454 -1.4199407 -1.1374671
 1111 -1.5770808 -1.6282406
 1241 0.14487231 0.003842622
 1162 -0.6849187 -0.44505095
 1899 0.097585924 0.04112038
 3306 -0.8075995 -0.25361
 1549 0.91075724 0.3630383
 1455 3.0890853 1.9664983
 3000 1.3256032 1.2211329
 1565 0.7285861 1.2044518
 3327 1.0129715 0.75158197
 2277 1.2352178 0.55111766
 4519 -0.61007756 -0.9987607
 2536 -0.15813132 -0.029291205
 2795 0.0918363 0.24547735
 1358 -0.70782846 -0.16836035
 4046 0.7004151 0.5582555
 3158 -0.14964283 -0.1343086
 3743 -0.94863254 -0.5336409
 5126 -0.116133206 -0.41540888
 3495 -0.6739066 -0.91513574
 4807 1.1121385 1.2094116
 4873 1.14778 1.0341451
 1866 -0.50202423 -0.2804006
 4400 0.6957671 0.2958191
 3156 0.7204167 0.87102044
 2139 1.8485383 0.9330988
 4386 -1.1789193 -1.1560608
 2435 0.03852009 0.5210807
 2893 -0.91809094 -0.60259944
 3281 -0.26958865 -0.46141765
 3699 -0.9852182 -0.43491542
 311 -0.36732343 -1.1852542
 5147 0.94720703 0.6136474
 2274 1.7501563 2.3089936
 2276 0.6539692 0.48213446
 906 -0.9276245 -0.34226266
 4075 1.1032376 1.5734634
 492 -0.18979442 -0.4372748
 1204 0.39547035 0.17813142
 1181 -1.1913358 -1.3531532
 4451 -0.022417989 0.02646769
 876 -0.1614698 0.21696317
 4752 0.019632045 0.08022383
 4146 0.8859805 1.217196
 918 -1.2247069 -0.88652116
 4151 1.0060004 1.0754341
 2493 3.0633337 3.2060306
 2538 -1.3636482 -0.80702907
 5004 -0.81949145 -1.0180867
 2063 0.13289669 0.685796
 2800 2.8096688 1.6294379
 2360 -1.0324749 -0.79544216
 3705 0.05363993 -0.039738603
 1788 0.5110198 0.47531256
 4290 0.43866357 0.5661552
 3141 -0.9097049 -0.867675
 5139 0.71816325 0.70480114
 3028 -1.5137156 -1.6530749
 116 0.80831623 0.36950016
 5081 0.3469077 0.10542573
 1091 -0.81313384 -0.80894965
 387 0.16241017 0.08792697
 2244 2.5980892 2.3506153
 3438 1.0843145 1.0920845
 2258 0.3964218 0.38684696
 1849 -0.3075028 -0.51279116
 418 1.112064 0.60816735
 4168 0.13377915 0.4186977
 3881 1.067551 1.108313
 1681 0.08814839 0.15953821
 4401 0.48483393 0.87659216
 4818 0.08149931 0.52469075
 3076 -1.7639306 -1.4693965
 453 -0.07700649 0.019326078
 2572 0.61760604 0.762996
 4368 -0.37048182 -0.27683276
 533 -0.644953 -0.42479602
 1689 -0.99871063 -0.7507987
 1540 -0.12791774 -0.059902515
 1318 -0.39655444 0.06986077
 822 -0.59338814 -0.5946637
 1626 -0.6625312 -0.5440488
 2430 -0.77910405 -1.1498649
 2879 -0.30992827 0.1566478
 1699 0.57792646 0.8291138
 900 0.64640963 0.41933993
 1864 0.27149436 0.6029382
 1200 -0.31249738 -0.5354
 1393 -0.62886286 -0.72840375
 5142 0.8775248 0.70362675
 1156 0.60032517 0.34171665
 4935 0.56673217 0.2757467
 5197 -1.7796824 -1.4186435
 3886 -0.51602787 -0.17898023
 3471 0.9046029 1.1357965
 1246 -0.7944308 -0.7985685
