 97 -0.07846288 -0.16308928
 328 -0.16559179 -0.6054388
 1480 -0.6863214 -0.81911397
 2025 -0.8618831 -0.72324693
 3465 -0.4472911 -0.40156245
 2773 -0.5036854 -0.58111084
 1340 0.16624615 0.19751841
 1658 -0.767933 -0.6829375
 1210 0.41051126 0.66265357
 636 -0.46945193 -0.4573059
 4989 0.009720483 -0.29081136
 126 0.7298825 1.1748023
 4993 0.23447768 0.18154627
 1801 0.16174957 0.23285422
 1996 -0.63136685 -0.5794188
 3469 0.6234329 0.18520436
 4845 -1.2428946 -1.5641202
 2255 -0.50973004 -0.53429544
 4946 -0.6324761 -0.7079917
 436 0.7020308 0.7392678
 3893 -1.7714273 -1.864657
 4276 -0.9450205 -0.47850677
 5238 -0.61260307 -0.34605214
 2911 0.78830916 1.2314442
 504 -0.59107196 -0.5587594
 1419 -0.603714 -0.52961564
 2127 1.7901888 1.7050077
 3572 -0.63396555 -0.53512275
 3903 -1.5477314 -1.1160092
 950 -0.031853605 0.2596248
 951 -1.5991071 -1.4740938
 184 -1.0446408 -1.3304344
 4474 0.25727084 -0.048300788
 2171 -0.88772464 -0.7912816
 3007 -0.05504878 -0.26131415
 4929 1.1796323 1.212168
 869 0.13514541 -0.27923062
 3530 -0.12431389 -0.21172538
 3372 0.29584643 0.14484307
 4237 0.92311424 0.45153376
 5197 -1.7796824 -1.6244739
 3953 -1.3616005 -1.3955088
 5079 -0.48228556 0.11443332
 2458 -0.6519466 -0.6784977
 351 -0.95163137 -0.75146985
 1664 -1.0966336 -1.133498
 2724 -1.5425669 -1.195477
 2138 -0.66125447 0.022687048
 1002 -0.119978964 -0.3691589
 717 -1.127781 -0.43928432
 4461 4.061206 3.12354
 3219 0.58347875 0.097302705
 2650 -1.8034319 -1.708932
 506 -0.25942835 -0.1334118
 4227 -0.8764018 -0.33022103
 1928 1.1317729 0.7643893
 4265 0.17330018 0.27167502
 4172 -0.9935188 -0.5376366
 594 -0.54187 0.17290664
 4851 1.016388 0.56798553
 3899 0.9202096 0.8699522
 1532 0.72070575 0.47740194
 1503 -0.4722307 -0.82588685
 3266 -1.3152328 -1.0860472
 3714 -0.074392535 0.15241551
 5128 1.2800905 1.1202017
 10 -0.76119655 -0.60680187
 1770 -0.26996157 -0.30509883
 403 -0.41204065 -0.6964179
 5014 1.5206795 1.5786996
 154 -0.5041451 -0.44074225
 2176 -0.17177539 0.03458506
 3842 0.96584105 1.3018795
 3146 -0.9466067 -1.1569427
 1840 1.2875093 1.0010761
 19 0.3127785 0.20461914
 5109 -0.20868705 0.00070282817
 924 -0.3235061 -0.31718063
 2782 -1.6014749 -1.3675883
 3015 -1.0052534 -0.76117265
 2704 1.4974202 0.4798359
 4817 1.32799 1.2345455
 3795 -1.1061847 -1.0753231
 21 -1.7002969 -1.449737
 2489 0.08373501 0.09208682
 1498 0.99122703 0.8475231
 4153 0.43736863 0.5300046
 995 2.5532417 2.51477
 5091 -1.4116199 -1.6886901
 4039 -1.1216818 -0.84816265
 2541 0.63715595 1.1295911
 919 -1.0083537 -1.0212076
 1849 -0.3075028 0.13138935
 25 -0.0015257358 -0.36200067
 3132 -0.086897515 -0.23554996
 1632 0.06778836 -0.05004409
 3481 -0.39924943 -0.23883432
